user_id,concept_id,event_date,day_index,difficulty,elapsed_days,prior_exposures,successful_recalls,failed_recalls,prior_accuracy,motivation,prior_knowledge,quiz_score,recall_correct,true_recall_probability
user_055,sql-joins,2026-06-29,28,0.42,5,5,2,1,0.667,0.857,0.749,27,0,0.3261
user_056,sql-joins,2026-06-02,1,0.42,1,1,0,0,0.0,0.664,0.789,87,1,0.6839
user_056,sql-joins,2026-06-03,2,0.42,0,3,1,0,1.0,0.664,0.789,90,1,0.97
user_056,rag,2026-06-07,6,0.62,2,1,0,0,0.0,0.664,0.789,31,0,0.2961
user_056,sql-joins,2026-06-07,6,0.42,2,5,2,0,1.0,0.664,0.789,31,0,0.7004
user_056,oop,2026-06-09,8,0.48,4,2,0,0,0.0,0.664,0.789,75,1,0.2421
user_056,rag,2026-06-11,10,0.62,4,2,0,1,0.0,0.664,0.789,30,0,0.1037
user_056,rag,2026-06-12,11,0.62,0,4,0,2,0.0,0.664,0.789,85,1,0.97
user_056,pandas,2026-06-14,13,0.38,1,1,0,0,0.0,0.664,0.789,65,0,0.6996
user_056,oop,2026-06-16,15,0.48,1,4,1,0,1.0,0.664,0.789,93,1,0.8107
user_056,oop,2026-06-17,16,0.48,1,5,2,0,1.0,0.664,0.789,88,1,0.8467
user_056,oop,2026-06-20,19,0.48,1,7,3,0,1.0,0.664,0.789,85,1,0.893
user_056,sql-joins,2026-06-21,20,0.42,8,10,2,1,0.667,0.664,0.789,53,0,0.3277
user_056,pandas,2026-06-22,21,0.38,2,5,0,1,0.0,0.664,0.789,27,0,0.6259
user_056,pandas,2026-06-23,22,0.38,1,6,0,2,0.0,0.664,0.789,98,1,0.7862
user_056,pandas,2026-06-25,24,0.38,1,9,1,2,0.333,0.664,0.789,79,1,0.8804
user_056,rag,2026-06-25,24,0.62,3,7,1,2,0.333,0.664,0.789,87,1,0.3763
user_056,classification,2026-06-26,25,0.52,23,1,0,0,0.0,0.664,0.789,28,0,0.0694
user_056,pandas,2026-06-27,26,0.38,2,10,2,2,0.5,0.664,0.789,77,1,0.7644
user_056,pandas,2026-06-29,28,0.38,2,11,3,2,0.6,0.664,0.789,35,0,0.7943
user_057,statistics,2026-06-06,5,0.55,1,1,0,0,0.0,0.712,0.395,66,0,0.5884
user_057,classification,2026-06-06,5,0.52,5,1,0,0,0.0,0.712,0.395,83,1,0.0865
user_057,classification,2026-06-10,9,0.52,4,2,1,0,1.0,0.712,0.395,36,0,0.2083
user_057,classification,2026-06-11,10,0.52,1,3,1,1,0.5,0.712,0.395,78,1,0.6428
user_057,oop,2026-06-15,14,0.48,4,2,0,0,0.0,0.712,0.395,53,0,0.2124
user_057,oop,2026-06-15,14,0.48,0,3,0,1,0.0,0.712,0.395,99,1,0.97
user_057,classification,2026-06-18,17,0.52,0,8,2,1,0.667,0.712,0.395,92,1,0.97
user_057,classification,2026-06-19,18,0.52,1,9,3,1,0.75,0.712,0.395,99,1,0.854
user_057,rag,2026-06-19,18,0.62,10,1,0,0,0.0,0.712,0.395,59,0,0.0344
user_057,statistics,2026-06-20,19,0.55,7,4,0,1,0.0,0.712,0.395,51,0,0.0784
user_057,oop,2026-06-21,20,0.48,6,4,1,1,0.5,0.712,0.395,30,0,0.1395
user_057,statistics,2026-06-28,27,0.55,2,7,0,2,0.0,0.712,0.395,89,1,0.5059
user_057,neo4j-graph,2026-06-30,29,0.57,1,6,0,0,0.0,0.712,0.395,67,0,0.794
user_057,classification,2026-06-30,29,0.52,5,12,4,1,0.8,0.712,0.395,86,1,0.4943
user_058,rag,2026-06-03,2,0.62,1,1,0,0,0.0,0.6,0.635,96,1,0.5565
user_058,oop,2026-06-05,4,0.48,2,3,0,0,0.0,0.6,0.635,92,1,0.5183
user_058,oop,2026-06-07,6,0.48,1,5,1,0,1.0,0.6,0.635,31,0,0.8109
user_058,sql-joins,2026-06-07,6,0.42,3,2,0,0,0.0,0.6,0.635,26,0,0.3305
user_058,classification,2026-06-09,8,0.52,1,4,0,0,0.0,0.6,0.635,99,1,0.7765
user_058,fastapi,2026-06-10,9,0.4,4,1,0,0,0.0,0.6,0.635,43,0,0.1732
user_058,pandas,2026-06-11,10,0.38,2,2,0,0,0.0,0.6,0.635,92,1,0.5115
user_058,fastapi,2026-06-12,11,0.4,2,2,0,1,0.0,0.6,0.635,70,0,0.3545
user_058,rag,2026-06-14,13,0.62,11,2,1,0,1.0,0.6,0.635,44,0,0.0533
user_058,oop,2026-06-14,13,0.48,3,7,1,1,0.5,0.6,0.635,82,1,0.4974
user_058,pandas,2026-06-14,13,0.38,3,3,1,0,1.0,0.6,0.635,70,0,0.4537
user_058,sql-joins,2026-06-15,14,0.42,3,5,0,1,0.0,0.6,0.635,65,0,0.4341
user_058,oop,2026-06-17,16,0.48,1,9,2,1,0.667,0.6,0.635,79,1,0.8622
user_058,oop,2026-06-20,19,0.48,3,10,3,1,0.75,0.6,0.635,77,1,0.6262
user_058,oop,2026-06-20,19,0.48,0,11,4,1,0.8,0.6,0.635,80,1,0.97
user_058,prompt-engineering,2026-06-21,20,0.35,10,7,0,0,0.0,0.6,0.635,96,1,0.1934
user_058,oop,2026-06-22,21,0.48,1,13,5,1,0.833,0.6,0.635,96,1,0.9192
user_058,linear-regression,2026-06-26,25,0.5,1,1,0,0,0.0,0.6,0.635,79,1,0.6059
user_058,pandas,2026-06-26,25,0.38,4,6,1,1,0.5,0.6,0.635,88,1,0.4133
user_058,classification,2026-06-26,25,0.52,3,7,1,0,1.0,0.6,0.635,33,0,0.5743
user_058,classification,2026-06-28,27,0.52,2,8,1,1,0.5,0.6,0.635,97,1,0.6631
user_058,statistics,2026-06-29,28,0.55,16,1,0,0,0.0,0.6,0.635,64,0,0.0496
user_058,classification,2026-06-30,29,0.52,2,10,2,1,0.667,0.6,0.635,25,0,0.723
user_059,oop,2026-06-10,9,0.48,5,1,0,0,0.0,0.911,0.499,38,0,0.1164
user_059,python-basics,2026-06-17,16,0.22,7,2,0,0,0.0,0.911,0.499,92,1,0.1662
user_059,vector-db,2026-06-19,18,0.58,9,1,0,0,0.0,0.911,0.499,59,0,0.0596
user_059,python-basics,2026-06-19,18,0.22,2,3,1,0,1.0,0.911,0.499,86,1,0.666
user_059,vector-db,2026-06-20,19,0.58,1,2,0,1,0.0,0.911,0.499,92,1,0.5129
user_059,python-basics,2026-06-20,19,0.22,1,4,2,0,1.0,0.911,0.499,83,1,0.8729
user_059,fastapi,2026-06-24,23,0.4,19,1,0,0,0.0,0.911,0.499,49,0,0.0577
user_059,python-basics,2026-06-27,26,0.22,4,6,3,0,1.0,0.911,0.499,47,0,0.5897
user_059,oop,2026-06-29,28,0.48,19,2,0,1,0.0,0.911,0.499,56,0,0.0576
user_060,fastapi,2026-06-05,4,0.4,2,2,0,0,0.0,0.756,0.803,27,0,0.5326
user_060,oop,2026-06-05,4,0.48,2,2,0,0,0.0,0.756,0.803,76,1,0.4769
user_060,linear-regression,2026-06-07,6,0.5,5,1,0,0,0.0,0.756,0.803,31,0,0.1273
user_060,fastapi,2026-06-08,7,0.4,3,3,0,1,0.0,0.756,0.803,24,0,0.3389
user_060,fastapi,2026-06-08,7,0.4,0,4,0,2,0.0,0.756,0.803,78,1,0.97
user_060,fastapi,2026-06-11,10,0.4,3,5,1,2,0.333,0.756,0.803,21,0,0.4026
user_060,vector-db,2026-06-12,11,0.58,0,3,0,0,0.0,0.756,0.803,76,1,0.97
user_060,vector-db,2026-06-19,18,0.58,6,5,1,0,1.0,0.756,0.803,96,1,0.2275
user_060,fastapi,2026-06-21,20,0.4,3,8,1,3,0.25,0.756,0.803,29,0,0.5052
user_060,oop,2026-06-27,26,0.48,2,13,1,0,1.0,0.756,0.803,81,1,0.8322
user_060,neo4j-graph,2026-06-30,29,0.57,2,4,0,0,0.0,0.756,0.803,36,0,0.5592
user_061,python-basics,2026-06-10,9,0.22,5,3,0,0,0.0,0.733,0.263,96,1,0.2835
user_061,linear-regression,2026-06-12,11,0.5,3,4,0,0,0.0,0.733,0.263,78,1,0.4309
user_061,linear-regression,2026-06-13,12,0.5,0,7,1,0,1.0,0.733,0.263,85,1,0.97
user_061,rag,2026-06-14,13,0.62,3,2,0,0,0.0,0.733,0.263,56,0,0.2133
user_061,pandas,2026-06-15,14,0.38,12,1,0,0,0.0,0.733,0.263,35,0,0.03
user_061,python-basics,2026-06-15,14,0.22,2,5,1,0,1.0,0.733,0.263,78,1,0.7023
user_061,rag,2026-06-17,16,0.62,3,3,0,1,0.0,0.733,0.263,29,0,0.1746
user_061,rag,2026-06-20,19,0.62,1,6,0,2,0.0,0.733,0.263,78,1,0.6316
user_061,oop,2026-06-20,19,0.48,10,5,0,0,0.0,0.733,0.263,52,0,0.0867
user_061,classification,2026-06-21,20,0.52,10,2,0,0,0.0,0.733,0.263,39,0,0.03
user_061,linear-regression,2026-06-28,27,0.5,8,10,2,0,1.0,0.733,0.263,21,0,0.3182
user_061,python-basics,2026-06-29,28,0.22,3,7,2,0,1.0,0.733,0.263,97,1,0.667
user_062,oop,2026-06-05,4,0.48,4,1,0,0,0.0,1.182,0.387,28,0,0.1876
user_062,statistics,2026-06-06,5,0.55,4,1,0,0,0.0,1.182,0.387,24,0,0.1463
user_062,python-basics,2026-06-08,7,0.22,0,2,0,0,0.0,1.182,0.387,80,1,0.97
user_062,linear-regression,2026-06-09,8,0.5,3,2,0,0,0.0,1.182,0.387,38,0,0.3029
user_062,statistics,2026-06-13,12,0.55,2,3,0,1,0.0,1.182,0.387,39,0,0.3968
user_062,linear-regression,2026-06-13,12,0.5,1,4,0,1,0.0,1.182,0.387,83,1,0.7001
user_062,classification,2026-06-17,16,0.52,2,4,0,0,0.0,1.182,0.387,83,1,0.5722
user_062,pandas,2026-06-19,18,0.38,1,3,0,0,0.0,1.182,0.387,95,1,0.7981
user_062,linear-regression,2026-06-20,19,0.5,6,6,1,1,0.5,1.182,0.387,31,0,0.2189
user_062,linear-regression,2026-06-20,19,0.5,0,7,1,2,0.333,1.182,0.387,93,1,0.97
user_062,linear-regression,2026-06-21,20,0.5,1,8,2,2,0.5,1.182,0.387,98,1,0.8123
user_062,linear-regression,2026-06-23,22,0.5,2,9,3,2,0.6,1.182,0.387,37,0,0.6747
user_062,oop,2026-06-24,23,0.48,3,5,0,1,0.0,1.182,0.387,83,1,0.427
user_062,python-basics,2026-06-25,24,0.22,9,4,1,0,1.0,1.182,0.387,47,0,0.1919
user_062,statistics,2026-06-30,29,0.55,1,9,0,2,0.0,1.182,0.387,92,1,0.827
user_063,python-basics,2026-06-04,3,0.22,2,1,0,0,0.0,1.125,0.383,78,1,0.5004
user_063,python-basics,2026-06-06,5,0.22,2,2,1,0,1.0,1.125,0.383,95,1,0.6069
user_063,prompt-engineering,2026-06-07,6,0.35,1,3,0,0,0.0,1.125,0.383,77,1,0.7838
user_063,fastapi,2026-06-12,11,0.4,5,2,0,0,0.0,1.125,0.383,94,1,0.2083
user_063,prompt-engineering,2026-06-14,13,0.35,7,4,1,0,1.0,1.125,0.383,54,0,0.2219
user_063,sql-joins,2026-06-15,14,0.42,1,2,0,0,0.0,1.125,0.383,96,1,0.7294
user_063,python-basics,2026-06-16,15,0.22,5,5,2,0,1.0,1.125,0.383,87,1,0.4538
user_063,python-basics,2026-06-17,16,0.22,1,6,3,0,1.0,1.125,0.383,88,1,0.9126
user_063,python-basics,2026-06-19,18,0.22,2,7,4,0,1.0,1.125,0.383,48,0,0.8154
user_063,neo4j-graph,2026-06-20,19,0.57,5,2,0,0,0.0,1.125,0.383,27,0,0.1397
user_063,rag,2026-06-26,25,0.62,3,6,0,0,0.0,1.125,0.383,27,0,0.4658
user_064,neo4j-graph,2026-06-03,2,0.57,1,2,0,0,0.0,0.589,0.702,91,1,0.6678
user_064,statistics,2026-06-10,9,0.55,2,5,0,0,0.0,0.589,0.702,58,0,0.6009
user_064,statistics,2026-06-11,10,0.55,1,6,0,1,0.0,0.589,0.702,86,1,0.7641
user_064,pandas,2026-06-11,10,0.38,9,1,0,0,0.0,0.589,0.702,46,0,0.0707
user_064,neo4j-graph,2026-06-12,11,0.57,3,5,1,0,1.0,0.589,0.702,28,0,0.4617
user_064,neo4j-graph,2026-06-13,12,0.57,1,6,1,1,0.5,0.589,0.702,92,1,0.7664
user_064,neo4j-graph,2026-06-13,12,0.57,0,7,2,1,0.667,0.589,0.702,80,1,0.97
user_064,statistics,2026-06-13,12,0.55,2,7,1,1,0.5,0.589,0.702,100,1,0.617
user_064,statistics,2026-06-14,13,0.55,1,8,2,1,0.667,0.589,0.702,85,1,0.8356
user_064,statistics,2026-06-16,15,0.55,1,10,3,1,0.75,0.589,0.702,92,1,0.8749
user_064,fastapi,2026-06-17,16,0.4,3,2,0,0,0.0,0.589,0.702,26,0,0.3579
user_064,linear-regression,2026-06-21,20,0.5,17,1,0,0,0.0,0.589,0.702,55,0,0.0554
user_064,neo4j-graph,2026-06-23,22,0.57,1,12,3,1,0.75,0.589,0.702,89,1,0.8966
user_064,neo4j-graph,2026-06-23,22,0.57,0,13,4,1,0.8,0.589,0.702,75,1,0.97
user_064,fastapi,2026-06-25,24,0.4,8,3,0,1,0.0,0.589,0.702,21,0,0.0821
user_064,neo4j-graph,2026-06-29,28,0.57,1,15,5,1,0.833,0.589,0.702,97,1,0.9277
user_064,neo4j-graph,2026-06-30,29,0.57,1,16,6,1,0.857,0.589,0.702,43,0,0.936
user_065,vector-db,2026-06-06,5,0.58,0,2,0,0,0.0,0.581,0.31,75,1,0.97
user_065,oop,2026-06-09,8,0.48,4,2,0,0,0.0,0.581,0.31,94,1,0.1932
user_065,oop,2026-06-09,8,0.48,0,3,1,0,1.0,0.581,0.31,84,1,0.97
user_065,python-basics,2026-06-10,9,0.22,3,3,0,0,0.0,0.581,0.31,95,1,0.4673
user_065,prompt-engineering,2026-06-11,10,0.35,3,3,0,0,0.0,0.581,0.31,90,1,0.3889
user_065,vector-db,2026-06-13,12,0.58,1,4,1,0,1.0,0.581,0.31,87,1,0.7117
user_065,python-basics,2026-06-15,14,0.22,3,5,1,0,1.0,0.581,0.31,24,0,0.5819
user_065,prompt-engineering,2026-06-15,14,0.35,2,6,1,0,1.0,0.581,0.31,76,1,0.6676
user_065,vector-db,2026-06-17,16,0.58,1,7,2,0,1.0,0.581,0.31,89,1,0.8024
user_065,python-basics,2026-06-21,20,0.22,6,6,1,1,0.5,0.581,0.31,29,0,0.2902
user_065,python-basics,2026-06-25,24,0.22,4,7,1,2,0.333,0.581,0.31,80,1,0.3913
user_065,oop,2026-06-26,25,0.48,10,6,2,0,1.0,0.581,0.31,41,0,0.1293
user_065,prompt-engineering,2026-06-26,25,0.35,11,7,2,0,1.0,0.581,0.31,36,0,0.1473
user_065,statistics,2026-06-26,25,0.55,6,6,0,0,0.0,0.581,0.31,41,0,0.2161
user_065,vector-db,2026-06-27,26,0.58,3,12,3,0,1.0,0.581,0.31,57,0,0.6293
user_065,prompt-engineering,2026-06-27,26,0.35,1,8,2,1,0.667,0.581,0.31,82,1,0.8267
user_065,oop,2026-06-30,29,0.48,4,7,2,1,0.667,0.581,0.31,70,0,0.3877
user_066,vector-db,2026-06-08,7,0.58,5,1,0,0,0.0,0.692,0.819,77,1,0.1089
user_066,linear-regression,2026-06-10,9,0.5,1,2,0,0,0.0,0.692,0.819,64,0,0.7002
user_066,prompt-engineering,2026-06-20,19,0.35,6,2,0,0,0.0,0.692,0.819,65,0,0.1704
user_066,rag,2026-06-22,21,0.62,6,5,0,0,0.0,0.692,0.819,31,0,0.1982
user_066,vector-db,2026-06-23,22,0.58,3,6,1,0,1.0,0.692,0.819,48,0,0.4988
user_066,prompt-engineering,2026-06-23,22,0.35,2,4,0,1,0.0,0.692,0.819,62,0,0.5569
user_066,pandas,2026-06-27,26,0.38,6,2,0,0,0.0,0.692,0.819,37,0,0.1711
user_066,pandas,2026-06-28,27,0.38,1,3,0,1,0.0,0.692,0.819,98,1,0.7169
user_066,rag,2026-06-30,29,0.62,1,8,0,1,0.0,0.692,0.819,82,1,0.8061
user_067,neo4j-graph,2026-06-07,6,0.57,1,2,0,0,0.0,0.745,0.606,98,1,0.6557
user_067,pandas,2026-06-12,11,0.38,10,1,0,0,0.0,0.745,0.606,20,0,0.0657
user_067,statistics,2026-06-13,12,0.55,0,3,0,0,0.0,0.745,0.606,77,1,0.97
user_067,pandas,2026-06-15,14,0.38,3,2,0,1,0.0,0.745,0.606,70,0,0.2567
user_067,statistics,2026-06-18,17,0.55,5,4,1,0,1.0,0.745,0.606,24,0,0.2368
user_067,pandas,2026-06-23,22,0.38,1,4,0,2,0.0,0.745,0.606,82,1,0.6963
user_067,pandas,2026-06-28,27,0.38,5,5,1,2,0.333,0.745,0.606,58,0,0.2414
user_067,oop,2026-06-29,28,0.48,14,2,0,0,0.0,0.745,0.606,56,0,0.0588
user_068,rag,2026-06-01,0,0.62,0,1,0,0,0.0,0.639,0.216,78,1,0.97
user_068,rag,2026-06-02,1,0.62,1,2,1,0,1.0,0.639,0.216,98,1,0.5943
user_068,rag,2026-06-07,6,0.62,5,3,2,0,1.0,0.639,0.216,56,0,0.1301
user_068,oop,2026-06-08,7,0.48,4,2,0,0,0.0,0.639,0.216,65,0,0.1822
user_068,oop,2026-06-10,9,0.48,2,3,0,1,0.0,0.639,0.216,81,1,0.378
user_068,oop,2026-06-11,10,0.48,1,6,1,1,0.5,0.639,0.216,88,1,0.7624
user_068,neo4j-graph,2026-06-16,15,0.57,3,4,0,0,0.0,0.639,0.216,82,1,0.3315
user_068,rag,2026-06-19,18,0.62,4,6,2,1,0.667,0.639,0.216,20,0,0.247
user_068,neo4j-graph,2026-06-21,20,0.57,0,8,1,0,1.0,0.639,0.216,93,1,0.97
user_068,neo4j-graph,2026-06-22,21,0.57,1,9,2,0,1.0,0.639,0.216,40,0,0.8261
user_068,neo4j-graph,2026-06-23,22,0.57,1,10,2,1,0.667,0.639,0.216,77,1,0.8038
user_068,python-basics,2026-06-28,27,0.22,6,8,0,0,0.0,0.639,0.216,33,0,0.4237
user_068,rag,2026-06-29,28,0.62,1,10,2,2,0.5,0.639,0.216,88,1,0.7494
user_068,rag,2026-06-30,29,0.62,1,11,3,2,0.6,0.639,0.216,88,1,0.7792
user_068,python-basics,2026-06-30,29,0.22,1,10,0,1,0.0,0.639,0.216,80,1,0.8666
user_068,oop,2026-06-30,29,0.48,6,13,2,1,0.667,0.639,0.216,62,0,0.4397
user_069,pandas,2026-06-02,1,0.38,1,1,0,0,0.0,0.729,0.27,43,0,0.6486
user_069,pandas,2026-06-03,2,0.38,1,2,0,1,0.0,0.729,0.27,87,1,0.6099
user_069,prompt-engineering,2026-06-08,7,0.35,0,1,0,0,0.0,0.729,0.27,93,1,0.97
user_069,prompt-engineering,2026-06-09,8,0.35,1,2,1,0,1.0,0.729,0.27,85,1,0.7404
user_069,pandas,2026-06-11,10,0.38,1,4,1,1,0.5,0.729,0.27,97,1,0.7477
user_069,prompt-engineering,2026-06-12,11,0.35,3,3,2,0,1.0,0.729,0.27,90,1,0.4736
user_069,python-basics,2026-06-16,15,0.22,2,3,0,0,0.0,0.729,0.27,90,1,0.5993
user_069,python-basics,2026-06-17,16,0.22,1,4,1,0,1.0,0.729,0.27,79,1,0.8233
user_069,pandas,2026-06-18,17,0.38,1,6,2,1,0.667,0.729,0.27,99,1,0.8214
user_069,pandas,2026-06-18,17,0.38,0,7,3,1,0.75,0.729,0.27,77,1,0.97
user_069,pandas,2026-06-19,18,0.38,1,8,4,1,0.8,0.729,0.27,94,1,0.8664
user_069,fastapi,2026-06-21,20,0.4,14,2,0,0,0.0,0.729,0.27,52,0,0.03
user_069,prompt-engineering,2026-06-23,22,0.35,5,6,3,0,1.0,0.729,0.27,80,1,0.4214
user_069,sql-joins,2026-06-30,29,0.42,13,3,0,0,0.0,0.729,0.27,44,0,0.0342
user_070,python-basics,2026-06-03,2,0.22,1,1,0,0,0.0,1.024,0.537,92,1,0.7255
user_070,python-basics,2026-06-05,4,0.22,2,2,1,0,1.0,1.024,0.537,95,1,0.6093
user_070,classification,2026-06-06,5,0.52,0,2,0,0,0.0,1.024,0.537,98,1,0.97
user_070,neo4j-graph,2026-06-07,6,0.57,4,1,0,0,0.0,1.024,0.537,60,0,0.1448
user_070,python-basics,2026-06-08,7,0.22,3,3,2,0,1.0,1.024,0.537,22,0,0.5519
user_070,neo4j-graph,2026-06-12,11,0.57,5,2,0,1,0.0,1.024,0.537,43,0,0.0948
user_070,rag,2026-06-12,11,0.62,5,5,0,0,0.0,1.024,0.537,66,0,0.2238
user_070,python-basics,2026-06-13,12,0.22,2,6,2,1,0.667,1.024,0.537,84,1,0.7236
user_070,python-basics,2026-06-14,13,0.22,1,7,3,1,0.75,1.024,0.537,98,1,0.9055
user_070,neo4j-graph,2026-06-16,15,0.57,0,5,0,2,0.0,1.024,0.537,81,1,0.97
user_070,neo4j-graph,2026-06-18,17,0.57,2,6,1,2,0.333,1.024,0.537,52,0,0.5248
user_070,python-basics,2026-06-18,17,0.22,4,8,4,1,0.8,1.024,0.537,91,1,0.6076
user_070,prompt-engineering,2026-06-18,17,0.35,7,1,0,0,0.0,1.024,0.537,20,0,0.1158
user_070,rag,2026-06-21,20,0.62,4,9,0,1,0.0,1.024,0.537,20,0,0.3779
user_070,neo4j-graph,2026-06-22,21,0.57,4,7,1,3,0.25,1.024,0.537,20,0,0.2367
user_070,prompt-engineering,2026-06-23,22,0.35,5,2,0,1,0.0,1.024,0.537,26,0,0.1521
user_070,rag,2026-06-25,24,0.62,4,10,0,2,0.0,1.024,0.537,81,1,0.3322
user_070,neo4j-graph,2026-06-27,26,0.57,1,10,1,4,0.2,1.024,0.537,99,1,0.7487
user_070,python-basics,2026-06-29,28,0.22,9,10,5,1,0.833,1.024,0.537,23,0,0.3929
user_071,statistics,2026-06-04,3,0.55,2,1,0,0,0.0,0.597,0.808,82,1,0.3713
user_071,linear-regression,2026-06-05,4,0.5,1,1,0,0,0.0,0.597,0.808,88,1,0.6103
user_071,linear-regression,2026-06-13,12,0.5,1,3,1,0,1.0,0.597,0.808,99,1,0.7589
user_071,linear-regression,2026-06-13,12,0.5,0,4,2,0,1.0,0.597,0.808,95,1,0.97
user_071,linear-regression,2026-06-14,13,0.5,1,5,3,0,1.0,0.597,0.808,100,1,0.8424
user_071,pandas,2026-06-14,13,0.38,0,2,0,0,0.0,0.597,0.808,78,1,0.97
user_071,oop,2026-06-16,15,0.48,7,2,0,0,0.0,0.597,0.808,45,0,0.1004
user_071,statistics,2026-06-17,16,0.55,7,3,1,0,1.0,0.597,0.808,89,1,0.1311
user_071,linear-regression,2026-06-18,17,0.5,2,7,4,0,1.0,0.597,0.808,91,1,0.7312
user_071,linear-regression,2026-06-18,17,0.5,0,8,5,0,1.0,0.597,0.808,84,1,0.97
user_071,classification,2026-06-19,18,0.52,8,1,0,0,0.0,0.597,0.808,29,0,0.0782
user_071,sql-joins,2026-06-21,20,0.42,2,3,0,0,0.0,0.597,0.808,40,0,0.5687
user_071,statistics,2026-06-22,21,0.55,2,5,2,0,1.0,0.597,0.808,75,1,0.6258
user_071,statistics,2026-06-23,22,0.55,1,6,3,0,1.0,0.597,0.808,76,1,0.8456
user_072,sql-joins,2026-06-07,6,0.42,3,1,0,0,0.0,1.126,0.658,80,1,0.3075
user_072,linear-regression,2026-06-10,9,0.5,8,1,0,0,0.0,1.126,0.658,49,0,0.1016
user_072,linear-regression,2026-06-10,9,0.5,0,2,0,1,0.0,1.126,0.658,81,1,0.97
user_072,sql-joins,2026-06-12,11,0.42,5,2,1,0,1.0,1.126,0.658,29,0,0.2412
user_072,neo4j-graph,2026-06-13,12,0.57,6,1,0,0,0.0,1.126,0.658,83,1,0.1085
user_072,sql-joins,2026-06-14,13,0.42,2,3,1,1,0.5,1.126,0.658,51,0,0.514
user_072,fastapi,2026-06-15,14,0.4,14,1,0,0,0.0,1.126,0.658,31,0,0.0899
user_072,fastapi,2026-06-18,17,0.4,1,3,0,1,0.0,1.126,0.658,99,1,0.7539
user_072,fastapi,2026-06-20,19,0.4,2,4,1,1,0.5,1.126,0.658,100,1,0.6193
user_072,statistics,2026-06-22,21,0.55,9,1,0,0,0.0,1.126,0.658,20,0,0.0916
user_072,vector-db,2026-06-24,23,0.58,4,1,0,0,0.0,1.126,0.658,87,1,0.1595
user_072,neo4j-graph,2026-06-25,24,0.57,12,3,1,0,1.0,1.126,0.658,48,0,0.0959
user_072,python-basics,2026-06-26,25,0.22,5,4,0,0,0.0,1.126,0.658,93,1,0.4028
user_072,fastapi,2026-06-27,26,0.4,7,5,2,1,0.667,1.126,0.658,55,0,0.2517
user_072,linear-regression,2026-06-28,27,0.5,5,4,1,1,0.5,1.126,0.658,28,0,0.2365
user_072,vector-db,2026-06-29,28,0.58,5,2,1,0,1.0,1.126,0.658,64,0,0.1754
user_072,python-basics,2026-06-29,28,0.22,3,5,1,0,1.0,1.126,0.658,98,1,0.6497
user_072,neo4j-graph,2026-06-30,29,0.57,5,5,1,1,0.5,1.126,0.658,48,0,0.2375
user_073,oop,2026-06-03,2,0.48,2,1,0,0,0.0,0.957,0.505,24,0,0.4029
user_073,neo4j-graph,2026-06-03,2,0.57,1,1,0,0,0.0,0.957,0.505,47,0,0.5679
user_073,neo4j-graph,2026-06-04,3,0.57,1,2,0,1,0.0,0.957,0.505,91,1,0.523
user_073,oop,2026-06-04,3,0.48,1,3,0,1,0.0,0.957,0.505,95,1,0.6938
user_073,rag,2026-06-06,5,0.62,0,1,0,0,0.0,0.957,0.505,75,1,0.97
user_073,neo4j-graph,2026-06-08,7,0.57,2,5,1,1,0.5,0.957,0.505,92,1,0.5369
user_073,fastapi,2026-06-12,11,0.4,0,2,0,0,0.0,0.957,0.505,83,1,0.97
user_073,rag,2026-06-13,12,0.62,3,4,1,0,1.0,0.957,0.505,38,0,0.3822
user_073,fastapi,2026-06-14,13,0.4,2,3,1,0,1.0,0.957,0.505,90,1,0.6084
user_073,neo4j-graph,2026-06-16,15,0.57,1,9,2,1,0.667,0.957,0.505,81,1,0.8588
user_073,rag,2026-06-16,15,0.62,1,7,1,1,0.5,0.957,0.505,26,0,0.7814
user_073,neo4j-graph,2026-06-18,17,0.57,2,10,3,1,0.75,0.957,0.505,78,1,0.7296
user_073,rag,2026-06-22,21,0.62,1,10,1,2,0.333,0.957,0.505,37,0,0.8
user_073,oop,2026-06-23,22,0.48,2,10,1,1,0.5,0.957,0.505,40,0,0.754
user_073,oop,2026-06-24,23,0.48,1,11,1,2,0.333,0.957,0.505,88,1,0.8731
user_073,fastapi,2026-06-25,24,0.4,6,6,2,0,1.0,0.957,0.505,100,1,0.3611
user_073,oop,2026-06-28,27,0.48,2,13,2,2,0.5,0.957,0.505,88,1,0.7731
user_073,rag,2026-06-29,28,0.62,1,12,1,3,0.25,0.957,0.505,65,0,0.7958
user_073,neo4j-graph,2026-06-30,29,0.57,5,13,4,1,0.8,0.957,0.505,81,1,0.5079
user_074,fastapi,2026-06-02,1,0.4,1,1,0,0,0.0,1.074,0.271,88,1,0.6561
user_074,fastapi,2026-06-03,2,0.4,0,3,1,0,1.0,1.074,0.271,80,1,0.97
user_074,fastapi,2026-06-06,5,0.4,1,5,2,0,1.0,1.074,0.271,89,1,0.8518
user_074,pandas,2026-06-07,6,0.38,3,2,0,0,0.0,1.074,0.271,26,0,0.3563
user_074,neo4j-graph,2026-06-08,7,0.57,2,1,0,0,0.0,1.074,0.271,84,1,0.3455
user_074,sql-joins,2026-06-09,8,0.42,1,4,0,0,0.0,1.074,0.271,54,0,0.7929
user_074,pandas,2026-06-21,20,0.38,11,4,0,1,0.0,1.074,0.271,35,0,0.063
user_074,oop,2026-06-21,20,0.48,1,7,0,0,0.0,1.074,0.271,99,1,0.8559
